amortized_total_cuda_ms_mean,amortized_total_cuda_ms_median,amortized_total_wall_ms_mean,amortized_total_wall_ms_median,batch_size,block_q_window,block_size,chunk_length,compression_ratio,layer_idx,length,method,online_index_cuda_ms_mean,online_index_cuda_ms_median,online_index_wall_ms_mean,online_index_wall_ms_median,peak_memory_mb,reuse_steps,score_cuda_ms_mean,score_cuda_ms_median,score_wall_ms_mean,score_wall_ms_median,summary_build_cuda_ms_mean,summary_build_cuda_ms_median,summary_build_wall_ms_mean,summary_build_wall_ms_median,sweep,topk_index_cuda_ms_mean,topk_index_cuda_ms_median,topk_index_wall_ms_mean,topk_index_wall_ms_median,window_size
1.3151776134967803,1.3091200143098831,1.355570531450212,1.3479001354426146,1,32,16,20,0.5,9,2048,chunkkv,1.3151776134967803,1.3091200143098831,1.355570531450212,1.3479001354426146,2350.71875,64,0.26168000102043154,0.2584960013628006,0.2820037305355072,0.27810002211481333,0.0,0.0,0.0,0.0,length,1.0534976124763489,1.0506240129470825,1.0735668009147048,1.0698001133278012,64
0.49620940028689803,0.4952942479867488,0.5171709264686797,0.5152069843461504,1,32,16,20,0.5,9,2048,blockwise,0.4898496001958847,0.48895999789237976,0.5104412557557225,0.5085200536996126,2350.71875,64,0.4898496001958847,0.48895999789237976,0.5104412557557225,0.5085200536996126,0.40702720582485197,0.40539200603961945,0.43069892562925816,0.4279635613784194,length,0.0,0.0,0.0,0.0,64
0.29171840138733385,0.28940800949931145,0.32464913092553616,0.32095261849462986,1,32,16,20,0.5,10,2048,snapkv,0.29171840138733385,0.28940800949931145,0.32464913092553616,0.32095261849462986,2350.71875,64,0.2615328013896942,0.2595840096473694,0.2820627763867378,0.2791865263134241,0.0,0.0,0.0,0.0,length,0.030185599997639655,0.029823999851942062,0.04258635453879833,0.04176609218120575,64
1.3115743935108186,1.308191955089569,1.352477795444429,1.3471770798787475,1,32,16,20,0.5,10,2048,chunkkv,1.3115743935108186,1.308191955089569,1.352477795444429,1.3471770798787475,2350.71875,64,0.2615328013896942,0.2595840096473694,0.2820627763867378,0.2791865263134241,0.0,0.0,0.0,0.0,length,1.0500415921211244,1.0486079454421997,1.070415019057691,1.0679905535653234,64
0.5003001002129167,0.49978200322948396,0.5217524099862203,0.5199563183850842,1,32,16,20,0.5,10,2048,blockwise,0.4945472002029419,0.49406400322914124,0.5156800150871277,0.513932085596025,2350.71875,64,0.4945472002029419,0.49406400322914124,0.5156800150871277,0.513932085596025,0.36818560063838957,0.3659520000219345,0.38863327354192734,0.38555089849978685,length,0.0,0.0,0.0,0.0,64
0.29110079836100344,0.2878719884902239,0.3243307117372751,0.31968497205525637,1,32,16,20,0.5,11,2048,snapkv,0.29110079836100344,0.2878719884902239,0.3243307117372751,0.31968497205525637,2350.71875,64,0.2608127981424332,0.2576959878206253,0.28116770554333925,0.2773754531517625,0.0,0.0,0.0,0.0,length,0.030288000218570234,0.03017600066959858,0.04316300619393587,0.04230951890349388,64
1.3736639767885208,1.3185599595308304,1.4145242283120751,1.357147004455328,1,32,16,20,0.5,11,2048,chunkkv,1.3736639767885208,1.3185599595308304,1.4145242283120751,1.357147004455328,2350.71875,64,0.2608127981424332,0.2576959878206253,0.28116770554333925,0.2773754531517625,0.0,0.0,0.0,0.0,length,1.1128511786460877,1.060863971710205,1.1333565227687359,1.0797715513035655,64
0.4948501519393176,0.49299749243073165,0.5159497541171731,0.5136844647495309,1,32,16,20,0.5,11,2048,blockwise,0.48910080194473265,0.4872639924287796,0.5098813213407993,0.5076464731246233,2350.71875,64,0.48910080194473265,0.4872639924287796,0.5098813213407993,0.5076464731246233,0.36795839965343474,0.36694400012493134,0.3883796976879239,0.3864314639940858,length,0.0,0.0,0.0,0.0,64
0.2908480040729046,0.2883840035647154,0.3247730899602175,0.32061291858553886,1,32,16,20,0.5,12,2048,snapkv,0.2908480040729046,0.2883840035647154,0.3247730899602175,0.32061291858553886,2350.71875,64,0.26118400394916536,0.2586880028247833,0.2818099455907941,0.27843948919326067,0.0,0.0,0.0,0.0,length,0.029664000123739244,0.02969600073993206,0.04296314436942339,0.042173429392278194,64
1.317254403233528,1.3154560029506683,1.3580062193796039,1.3544595567509532,1,32,16,20,0.5,12,2048,chunkkv,1.317254403233528,1.3154560029506683,1.3580062193796039,1.3544595567509532,2350.71875,64,0.26118400394916536,0.2586880028247833,0.2818099455907941,0.27843948919326067,0.0,0.0,0.0,0.0,length,1.0560703992843627,1.056768000125885,1.0761962737888098,1.0760200675576925,64
0.855801947368309,0.9672799902036786,0.8936876027291873,1.007845716230804,1,32,16,20,0.5,12,2048,blockwise,0.8500383973121644,0.9615359902381897,0.8876006118953228,1.0017920285463333,2350.71875,64,0.8500383973121644,0.9615359902381897,0.8876006118953228,1.0017920285463333,0.3688672035932541,0.3676159977912903,0.38956741336733103,0.3874360118061304,length,0.0,0.0,0.0,0.0,64
0.2937055988237262,0.29091200046241283,0.32738535664975643,0.32312737312167883,1,32,16,20,0.5,13,2048,snapkv,0.2937055988237262,0.29091200046241283,0.32738535664975643,0.32312737312167883,2350.71875,64,0.26376319825649264,0.2612159997224808,0.2840760163962841,0.280907959677279,0.0,0.0,0.0,0.0,length,0.029942400567233563,0.02969600073993206,0.04330934025347233,0.042219413444399834,64
1.3210880011320114,1.3169599920511246,1.3614596566185355,1.3565820408985019,1,32,16,20,0.5,13,2048,chunkkv,1.3210880011320114,1.3169599920511246,1.3614596566185355,1.3565820408985019,2350.71875,64,0.26376319825649264,0.2612159997224808,0.2840760163962841,0.280907959677279,0.0,0.0,0.0,0.0,length,1.0573248028755189,1.0557439923286438,1.0773836402222514,1.0756740812212229,64
0.4989462981466204,0.4987439955584705,0.5202284246479394,0.5189461262489203,1,32,16,20,0.5,13,2048,blockwise,0.4931999981403351,0.4930399954319,0.5141616333276033,0.5129354540258646,2350.71875,64,0.4931999981403351,0.4930399954319,0.5141616333276033,0.5129354540258646,0.36776320040225985,0.36505600810050964,0.3882746445015073,0.38468302227556705,length,0.0,0.0,0.0,0.0,64
0.2930047990754247,0.2896160017699003,0.32679103314876556,0.32198464032262564,1,32,16,20,0.5,14,2048,snapkv,0.2930047990754247,0.2896160017699003,0.32679103314876556,0.32198464032262564,2350.71875,64,0.2629727989435196,0.25992000102996826,0.28378432616591454,0.27979956939816475,0.0,0.0,0.0,0.0,length,0.03003200013190508,0.02969600073993206,0.04300670698285103,0.04218507092446089,64
1.3284608036279677,1.3146719932556152,1.3693605549633503,1.3538830680772662,1,32,16,20,0.5,14,2048,chunkkv,1.3284608036279677,1.3146719932556152,1.3693605549633503,1.3538830680772662,2350.71875,64,0.2629727989435196,0.25992000102996826,0.28378432616591454,0.27979956939816475,0.0,0.0,0.0,0.0,length,1.0654880046844482,1.054751992225647,1.0855762287974358,1.0740834986791015,64
0.5015051473397761,0.49889725749380887,0.5232201488979626,0.5194782861508429,1,32,16,20,0.5,14,2048,blockwise,0.49573759734630585,0.4931520074605942,0.5171287572011352,0.5134139209985733,2350.71875,64,0.49573759734630585,0.4931520074605942,0.5171287572011352,0.5134139209985733,0.36912319958209994,0.36769600212574005,0.3898490685969591,0.3881193697452545,length,0.0,0.0,0.0,0.0,64
0.2941087996587157,0.2914559943601489,0.32839870546013117,0.3233948955312371,1,32,16,20,0.5,15,2048,snapkv,0.2941087996587157,0.2914559943601489,0.32839870546013117,0.3233948955312371,2350.71875,64,0.2638303995132446,0.26150399446487427,0.2851165132597089,0.28087140526622534,0.0,0.0,0.0,0.0,length,0.030278400145471097,0.02995199989527464,0.04328219220042229,0.04252349026501179,64
