amortized_total_cuda_ms_mean,amortized_total_cuda_ms_median,amortized_total_wall_ms_mean,amortized_total_wall_ms_median,batch_size,block_q_window,block_size,chunk_length,compression_ratio,layer_count,layer_idx,length,method,online_index_cuda_ms_mean,online_index_cuda_ms_median,online_index_wall_ms_mean,online_index_wall_ms_median,peak_memory_mb,reuse_steps,score_cuda_ms_mean,score_cuda_ms_median,score_wall_ms_mean,score_wall_ms_median,summary_build_cuda_ms_mean,summary_build_cuda_ms_median,summary_build_wall_ms_mean,summary_build_wall_ms_median,sweep,topk_index_cuda_ms_mean,topk_index_cuda_ms_median,topk_index_wall_ms_mean,topk_index_wall_ms_median,window_size
0.8806869293184718,0.8687912298337324,0.9035481913770127,0.8909337646514359,1,32,16,20,0.5,32,mean_all_layers,8192,blockwise,0.8747006980702281,0.8628459954634309,0.8972286472271662,0.884670462255599,2530.8125,64,0.8747006980702281,0.8628459954634309,0.8972286472271662,0.884670462255599,0.38311879988759756,0.38049499969929457,0.40445082559017465,0.4008513533335645,ratio,0.0,0.0,0.0,0.0,64
0.701785002509132,0.700901000353042,0.7359171293501277,0.7332649220188614,1,32,16,20,0.7,32,mean_all_layers,8192,snapkv,0.701785002509132,0.700901000353042,0.7359171293501277,0.7332649220188614,2530.8125,64,0.6556536022573709,0.655019000172615,0.6764956429833546,0.6747955485479906,0.0,0.0,0.0,0.0,ratio,0.04613140025176108,0.045882000180426985,0.059421486366773024,0.05846937347087078,64
3.03472829721868,3.005103502422571,3.0773336948186625,3.0460959678748623,1,32,16,20,0.7,32,mean_all_layers,8192,chunkkv,3.03472829721868,3.005103502422571,3.0773336948186625,3.0460959678748623,2530.8125,64,0.6556536022573709,0.655019000172615,0.6764956429833546,0.6747955485479906,0.0,0.0,0.0,0.0,ratio,2.3790746949613095,2.350084502249956,2.400838051835308,2.3713004193268716,64
0.7188467298474279,0.7187844353393302,0.741414071114832,0.7408870319522975,1,32,16,20,0.7,32,mean_all_layers,8192,blockwise,0.7128082001581788,0.7127914978191257,0.735036709374981,0.7345680605794769,2530.8125,64,0.7128082001581788,0.7127914978191257,0.735036709374981,0.7345680605794769,0.3864659001119435,0.38354800129309297,0.40815115135046653,0.40441416786052287,ratio,0.0,0.0,0.0,0.0,64
0.6988043013494462,0.698032499756664,0.7328931562369689,0.7302148042072076,1,32,16,20,0.9,32,mean_all_layers,8192,snapkv,0.6988043013494462,0.698032499756664,0.7328931562369689,0.7302148042072076,2530.8125,64,0.6556816015392541,0.6549519998952746,0.6764515943359584,0.674582628562348,0.0,0.0,0.0,0.0,ratio,0.04312269981019199,0.0430804998613894,0.05644156190101057,0.05563217564485967,64
1.533924400806427,1.5218809992074966,1.5747854151413776,1.5608252142556012,1,32,16,20,0.9,32,mean_all_layers,8192,chunkkv,1.533924400806427,1.5218809992074966,1.5747854151413776,1.5608252142556012,2530.8125,64,0.6556816015392541,0.6549519998952746,0.6764515943359584,0.674582628562348,0.0,0.0,0.0,0.0,ratio,0.8782427992671729,0.866928999312222,0.8983338208054192,0.8862425856932532,64
0.5171690564209712,0.5147276226634858,0.5384947712286703,0.5351638394586189,1,32,16,20,0.9,32,mean_all_layers,8192,blockwise,0.5113735017366707,0.5089740054681897,0.5323767341906205,0.5291000961733516,2530.8125,64,0.5113735017366707,0.5089740054681897,0.5323767341906205,0.5291000961733516,0.37091549979522825,0.3682315004989505,0.3915543704351876,0.38807957025710493,ratio,0.0,0.0,0.0,0.0,64
0.7046927030896768,0.7022535026771948,0.7387001467577647,0.734058517991798,1,32,16,20,0.5,32,mean_all_layers,8192,snapkv,0.7046927030896768,0.7022535026771948,0.7387001467577647,0.734058517991798,2530.8125,1,0.6572275025770068,0.6550995018333197,0.6782449869206175,0.6746381113771349,0.0,0.0,0.0,0.0,amortization,0.04746520051266998,0.04715400084387511,0.06045515983714722,0.05942040661466308,64
4.43513880353421,4.37835350446403,4.477883380604908,4.419193835929036,1,32,16,20,0.5,32,mean_all_layers,8192,chunkkv,4.43513880353421,4.37835350446403,4.477883380604908,4.419193835929036,2530.8125,1,0.6572275025770068,0.6550995018333197,0.6782449869206175,0.6746381113771349,0.0,0.0,0.0,0.0,amortization,3.7779113009572027,3.7232540026307106,3.7996383936842903,3.744555724551901,64
1.1726845004595816,1.166624997742474,1.2145643086114433,1.2066808521922212,1,32,16,20,0.5,32,mean_all_layers,8192,blockwise,0.8003698002547026,0.7973564984276891,0.8213482527935412,0.8175116490747314,2530.8125,1,0.8003698002547026,0.7973564984276891,0.8213482527935412,0.8175116490747314,0.37231470020487906,0.369268499314785,0.3932160558179021,0.3891692031174898,amortization,0.0,0.0,0.0,0.0,64
